,addr:housenumber,addr:street,latitude,longitude,id
59026,53B,Willemstraat,52.0110056,4.3489737,5322519140
59027,65B,Verwersdijk,52.0152205,4.3563828,5322519142
59028,5B,Prins Bernhardlaan,52.0043398,4.3683306,5322519143
59029,5A,Prins Bernhardlaan,52.0043398,4.3683306,5322519144
59030,31,Michiel de Ruyterweg,52.0043398,4.3683306,5322519145
59031,814,Alexander Fleminglaan,52.0180652,4.3501849,5322519146
59032,12,Cornelis Drebbelweg,51.9988441,4.3736485,5322519147
59033,10,Hoefijzersteeg,52.0154278,4.3556158,5322519148
59034,7,Stieltjesweg,52.0009037,4.3741505,5322519149
59035,5,Stieltjesweg,52.0008971,4.3741170,5322519150
59036,10,Van der Waalsweg,52.0008871,4.3740748,5322519151
59037,14,Van der Waalsweg,52.0010987,4.3763640,5322519152
59038,12,Van der Waalsweg,52.0011107,4.3763553,5322519153
59039,8,Van der Waalsweg,52.0011601,4.3753312,5322519154
59040,29,Jozefstraat voorheen Molenpoort,52.0113994,4.3605575,5322519155
59041,5A,Westvest,52.0088495,4.3567682,5322519156
59042,107,Gasthuislaan,52.0096342,4.3639414,5322519157
59043,10E,Aart van der Leeuwlaan,51.9960722,4.3502574,5322519158
59044,10D,Aart van der Leeuwlaan,51.9960597,4.3502921,5322519159
59045,10C,Aart van der Leeuwlaan,51.9960413,4.3503132,5322519160
59046,10B,Aart van der Leeuwlaan,51.9960649,4.3502761,5322519161
59047,10A,Aart van der Leeuwlaan,51.9960435,4.3502825,5322519162
59048,4,Aart van der Leeuwlaan,51.9970417,4.3496151,5322519163
59049,2A,Oude Kerkstraat,52.0128590,4.3554880,5322519164
59050,6A,Laan van Groenewegen,52.0102307,4.3267494,5322519165
59051,24A,Noordeinde,52.0160509,4.3528750,5322519166
59052,3,Marshalllaan,51.9866401,4.3455319,5322519167
59053,16D,Elektronicaweg,51.9963105,4.3848047,5322519168
59054,16A,Elektronicaweg,51.9963105,4.3848047,5322519169
59055,16C,Elektronicaweg,51.9963105,4.3848047,5322519170
59056,16B,Elektronicaweg,51.9963105,4.3848047,5322519171
59057,16E,Elektronicaweg,51.9963105,4.3848047,5322519172
59058,13B,Schutterstraat,52.0141012,4.3601616,5322519173
59059,753,Roland Holstlaan,51.9947356,4.3545356,5322519175
59060,1C,Rembrandtstraat,52.0174037,4.3613512,5322519176
59061,111,Schieweg,51.9831426,4.3754978,5322519177
59062,61,Lagosweg,51.9839263,4.3382834,5322519178
59063,52,Professor Krausstraat,52.0057854,4.3780090,5322519179
59064,7,Delftechpark,51.9968711,4.3814112,5322519180
59065,5,Delftechpark,51.9968711,4.3814112,5322519181
59066,3,Delftechpark,51.9968711,4.3814112,5322519182
59067,8,Vlinderweg,51.9884927,4.3620861,5322519183
59068,4,Vlinderweg,51.9884927,4.3620861,5322519184
59069,13,Kampveld,52.0149998,4.3515572,5322519185
59070,12,Kleveringweg,52.0259250,4.3626990,5322519186
59071,10,Kleveringweg,52.0259250,4.3626990,5322519187
59072,8,Kleveringweg,52.0259250,4.3626990,5322519188
59073,1A,Mercuriusweg,51.9994196,4.3556680,5322519189
59074,37,Elektronicaweg,51.9962395,4.3837750,5322519190
59075,35,Elektronicaweg,51.9962395,4.3837750,5322519191
59076,33,Elektronicaweg,51.9962395,4.3837750,5322519192
59077,31,Elektronicaweg,51.9962395,4.3837750,5322519193
59078,29,Elektronicaweg,51.9962395,4.3837750,5322519194
59079,24,Elektronicaweg,51.9966233,4.3857926,5322519195
59080,4,Voorstraat,52.0128425,4.3568102,5322519196
59081,89,Van Rijslaan,51.9890736,4.3344040,5322519197
59082,81,Van Rijslaan,51.9890736,4.3344040,5322519198
59083,12A,Westplantsoen,52.0065560,4.3485781,5322519199
59084,22,Delftechpark,51.9968152,4.3840092,5322519200
59085,3,Montgomerylaan,51.9894690,4.3460444,5322519201
59086,71,Oude Delft,52.0083076,4.3583610,5322519202
59087,60,Martinus Nijhofflaan,51.9969375,4.3508700,5322519203
59088,56,Martinus Nijhofflaan,51.9969664,4.3510320,5322519204
59089,366B,Rotterdamseweg,51.9920647,4.3722065,5322519205
59090,366A,Rotterdamseweg,51.9920911,4.3723198,5322519206
59091,119N,Papsouwselaan,51.9999782,4.3550918,5322519207
59092,119H,Papsouwselaan,51.9999787,4.3550947,5322519208
59093,370A-5,Rotterdamseweg,51.9920117,4.3720708,5322519209
59094,370A-4,Rotterdamseweg,51.9919333,4.3723492,5322519210
59095,3,Crommelinplein,52.0037988,4.3596484,5322519211
59096,20,Crommelinlaan,52.0037782,4.3596578,5322519212
59097,3,Oosteinde,52.0108759,4.3678400,5322519213
59098,32A,Vlamingstraat,52.0133278,4.3613556,5322519214
59099,73,Verwersdijk,52.0154316,4.3561438,5322519215
59100,93,Oude Delft,52.0095101,4.3573736,5322519216
59101,28,Beestenmarkt,52.0116652,4.3629630,5322519217
59102,80A,Achterom,52.0079329,4.3618120,5322519218
59103,119,Rietveld,52.0140416,4.3612776,5322519219
59104,57B,Verwersdijk,52.0150195,4.3565911,5322519315
59105,64,Markt,52.0121665,4.3596593,5322519316
59106,3,Broerhuisstraat,52.0117673,4.3628396,5322519317
59107,23,Elektronicaweg,51.9960602,4.3829589,5322519318
59108,21,Elektronicaweg,51.9960602,4.3829589,5322519319
59109,19,Elektronicaweg,51.9960602,4.3829589,5322519320
59110,3,Gasthuisplaats,52.0083854,4.3602479,5322519621
59111,2,Gasthuisplaats,52.0083854,4.3602479,5322519622
59112,49,Vrouwjuttenland,52.0132592,4.3588961,5322519626
59113,2,Oosteinde,52.0111155,4.3682135,5322519628
59114,7,Maria Gouweloospoort,52.0107891,4.3623070,5322519629
59115,60,Gasthuislaan,52.0097451,4.3634341,5322519630
59116,14,Jacob Gerritstraat,52.0110489,4.3600073,5322519631
59117,46A,Koornmarkt,52.0098454,4.3589993,5322519632
59118,7,Brabantse Turfmarkt,52.0085956,4.3613469,5322519633
59119,37,Molslaan,52.0106174,4.3625547,5322519634
59120,3,Buitenwatersloot,52.0086621,4.3545616,5322519635
59121,31A,Annastraat,52.0164162,4.3535205,5322519636
59122,17,Elektronicaweg,51.9960602,4.3829589,5322519721
59123,15,Elektronicaweg,51.9960602,4.3829589,5322519722
59124,18A,Hippolytusbuurt,52.0123677,4.3572050,5322519723
59125,2A,Rietveld,52.0134358,4.3592225,5322519724
59126,46,De Vlouw,52.0131031,4.3583040,5322519725
59127,17,Tanthofdreef,51.9860103,4.3667431,5322519727
59128,15,Tanthofdreef,51.9862839,4.3668191,5322519728
59129,91Y,Oude Delft,52.0095101,4.3573736,5322519729
59130,12,Westvest,52.0084209,4.3569835,5322519730
59131,1,Asvest,52.0085315,4.3628264,5322519731
59132,200A,Oosteinde,52.0120176,4.3646493,5322519732
59133,103A,Molslaan,52.0110593,4.3635061,5322519733
59134,11A,Choorstraat,52.0128324,4.3575895,5322519735
59135,179,Oude Delft,52.0122538,4.3550731,5322519736
59136,97,Adama van Scheltemaplein,51.9922894,4.3523214,5322519737
59137,175-III,Oosteinde,52.0119525,4.3639021,5322519738
59138,119X,Papsouwselaan,51.9999792,4.3550976,5322519739
59139,119W,Papsouwselaan,51.9999796,4.3551006,5322519740
59140,119V,Papsouwselaan,51.9999801,4.3551035,5322519741
59141,119S,Papsouwselaan,51.9999806,4.3551064,5322519742
59142,119R,Papsouwselaan,51.9999810,4.3551094,5322519743
59143,119P,Papsouwselaan,51.9999815,4.3551123,5322519744
59144,119M,Papsouwselaan,51.9999820,4.3551152,5322519745
59145,119K,Papsouwselaan,51.9999824,4.3551182,5322519746
59146,119J,Papsouwselaan,51.9999829,4.3551211,5322519747
59147,119G,Papsouwselaan,51.9999833,4.3551240,5322519748
59148,119E,Papsouwselaan,51.9999838,4.3551270,5322519749
59149,119D,Papsouwselaan,51.9999843,4.3551299,5322519750
59150,119C,Papsouwselaan,51.9999847,4.3551328,5322519751
59151,119B,Papsouwselaan,51.9999778,4.3550888,5322519752
59152,119A,Papsouwselaan,51.9999852,4.3551358,5322519753
59153,72,Martinus Nijhofflaan,51.9968652,4.3504650,5322519754
59154,66,Martinus Nijhofflaan,51.9968941,4.3506271,5322519755
59155,54,Martinus Nijhofflaan,51.9969664,4.3510320,5322519756
59156,52,Martinus Nijhofflaan,51.9970243,4.3513558,5322519757
59157,48,Martinus Nijhofflaan,51.9970532,4.3515176,5322519758
59158,44,Martinus Nijhofflaan,51.9970821,4.3516798,5322519759
59159,38,Industriestraat,52.0012938,4.3559404,5322519760
59160,36,Industriestraat,52.0012938,4.3559404,5322519761
59161,34,Industriestraat,52.0012938,4.3559404,5322519762
59162,32,Industriestraat,52.0012938,4.3559404,5322519763
59163,2,Marshalllaan,51.9866401,4.3455319,5322519764
59164,7,Drie Akersstraat,52.0143663,4.3569926,5322519765
59165,14,Vrouwenregt,52.0128155,4.3612230,5322519766
59166,103B,Vlamingstraat,52.0140330,4.3634866,5322519767
59167,53,Visstraat,52.0148256,4.3567770,5322519768
59168,43,Trompetstraat,52.0131424,4.3632548,5322519769
59169,9,Schoolstraat,52.0125892,4.3545453,5322519770
59170,8,Schoolstraat,52.0123943,4.3535446,5322519771
59171,7,Schoolstraat,52.0121437,4.3544856,5322519772
59172,2,Schoolstraat,52.0122304,4.3532979,5322519773
59173,139,Rietveld,52.0141990,4.3616193,5322519774
59174,21,Pluympot,52.0139058,4.3585644,5322519775
59175,183A,Oude Delft,52.0121437,4.3544856,5322519776
59176,163,Oude Delft,52.0115969,4.3543617,5322519777
59177,29,Oosterstraat,52.0143044,4.3634279,5322519778
59178,25,Oosterstraat,52.0141776,4.3638032,5322519779
59179,48,Nieuwe Langendijk,52.0131424,4.3632548,5322519780
59180,21,Markt,52.0109732,4.3582829,5322519781
59181,6,Markt,52.0116447,4.3582160,5322519782
59182,18,Kerkstraat,52.0126004,4.3608613,5322519783
59183,21,Heilige Geestkerkhof,52.0124043,4.3564129,5322519784
59184,19,Heilige Geestkerkhof,52.0123544,4.3564309,5322519785
59185,12,Fortuinstraat,52.0154587,4.3611915,5322519786
59186,87,Voorstraat,52.0148977,4.3545678,5322519787
59187,17,Koningsplein,52.0168549,4.3531152,5322519788
59188,20,Kolk,52.0157308,4.3540077,5322519789
59189,4,Geerweg,52.0158257,4.3542026,5322519790
59190,42,Doelenstraat,52.0154080,4.3581008,5322519791
59191,34,Bagijnhof,52.0136792,4.3523627,5322519792
59192,32,Bagijnhof,52.0136792,4.3523627,5322519793
59193,28,Bagijnhof,52.0136453,4.3522877,5322519794
59194,15,Bagijnestraat,52.0138584,4.3527677,5322519795
59195,11,Bagijnestraat,52.0137918,4.3526223,5322519796
59196,9,Bagijnestraat,52.0138014,4.3526111,5322519797
59197,66,Grabijnhof,51.9869048,4.3364032,5322519798
59198,65,Grabijnhof,51.9869198,4.3364963,5322519799
59199,61,Grabijnhof,51.9869359,4.3365911,5322519800
59200,57,Grabijnhof,51.9869670,4.3367809,5322519801
59201,56,Grabijnhof,51.9869820,4.3368758,5322519802
59202,755,Roland Holstlaan,51.9947538,4.3545463,5322519803
59203,7,Minervaweg,51.9975451,4.3584296,5322519805
59204,4,Barbarasteeg,52.0077875,4.3584699,5322519806
59205,22,Molslaan,52.0104539,4.3615703,5322519808
59206,79,Brabantse Turfmarkt,52.0104868,4.3602454,5322519809
59207,14,Giststraat,52.0070849,4.3615677,5322519810
59208,7,Heilige Geestkerkhof,52.0121665,4.3560754,5322519811
59209,36,Kruisstraat,52.0105408,4.3629839,5322519812
59210,37,Paardenmarkt,52.0156003,4.3585160,5322519814
59211,47A,Harmenkokslaan,52.0127294,4.3654930,5322519815
59212,1,Bagijnestraat,52.0137152,4.3522643,5322519816
59213,137,Rietveld,52.0141870,4.3615965,5322519817
59214,17,Singelstraat,52.0109437,4.3526575,5322519818
59215,58,Kalfjeslaan,51.9878052,4.3583326,5322519819
59216,56,Kalfjeslaan,51.9878053,4.3583301,5322519820
59217,54,Kalfjeslaan,51.9878054,4.3583277,5322520521
59218,52,Kalfjeslaan,51.9878054,4.3583252,5322520522
59219,50,Kalfjeslaan,51.9878055,4.3583228,5322520523
59220,48,Kalfjeslaan,51.9878056,4.3583203,5322520524
59221,22,Kalfjeslaan,51.9878056,4.3583179,5322520525
59222,20,Kalfjeslaan,51.9878057,4.3583154,5322520526
59223,18,Kalfjeslaan,51.9878058,4.3583129,5322520527
59224,16,Kalfjeslaan,51.9878059,4.3583105,5322520528
59225,14,Kalfjeslaan,51.9878059,4.3583080,5322520529
59226,12,Kalfjeslaan,51.9878052,4.3583351,5322520530
59227,10,Kalfjeslaan,51.9878060,4.3583056,5322520531
59228,86,Vlamingstraat,52.0141065,4.3630865,5322520532
59229,17,Beestenmarkt,52.0109177,4.3625440,5322520533
59230,15,Beestenmarkt,52.0109139,4.3625345,5322520534
59231,249,Korvezeestraat,51.9972083,4.3722981,5322520535
59232,201D,Oosteinde,52.0121987,4.3631429,5322520536
59233,201B,Oosteinde,52.0121987,4.3631429,5322520537
59234,11,Raam,52.0144350,4.3611579,5322520538
59235,140A,Oude Delft,52.0121164,4.3557604,5322520539
59236,23,Wijnhaven,52.0113603,4.3580221,5322520540
59237,17A,Markt,52.0111395,4.3581679,5322520541
59238,6,Kerkstraat,52.0123742,4.3602150,5322520542
59239,53,Papenstraat,52.0123559,4.3571596,5322520543
59240,147,Achterom,52.0080119,4.3622355,5322520544
59241,149,Achterom,52.0080499,4.3621713,5322520545
59242,153,Achterom,52.0081033,4.3622114,5322520546
59243,11,Korte Geer,52.0077737,4.3599220,5322520547
59244,83,Achterom,52.0070700,4.3622982,5322520548
59245,12,Lange Geer,52.0067897,4.3609571,5322520549
59246,16,Achterom,52.0067529,4.3614554,5322520551
59247,10,Giststraat,52.0069198,4.3613284,5322520552
59248,8,Giststraat,52.0069344,4.3612538,5322520553
59249,30,Achterom,52.0069657,4.3618352,5322520554
59250,54,Achterom,52.0075498,4.3618173,5322520555
59251,58A,Achterom,52.0076545,4.3618359,5322520556
59252,70A,Achterom,52.0077738,4.3613473,5322520557
59253,76,Achterom,52.0078732,4.3617748,5322520558
59254,20A,Wijnhaven,52.0114251,4.3574213,5322520560
59255,24,Wijnhaven,52.0112735,4.3580730,5322520561
59256,41,Hippolytusbuurt,52.0121897,4.3564180,5322520562
59257,31,Hippolytusbuurt,52.0121727,4.3568444,5322520563
59258,21,Hippolytusbuurt,52.0120225,4.3569604,5322520564
59259,11A,Cellebroerstraat,52.0134989,4.3581316,5322520565
59260,52,Choorstraat,52.0133325,4.3585093,5322520567
59261,67A,Verwersdijk,52.0152532,4.3563456,5322520568
59262,57,Visstraat,52.0148171,4.3567564,5322520569
59263,66,Dirklangenstraat,52.0147478,4.3523891,5322520570
59264,32,Dirklangenstraat,52.0142458,4.3520962,5322520571
59265,23,Dirklangenstraat,52.0141085,4.3520736,5322520572
59266,19,Dirklangenstraat,52.0140355,4.3519859,5322520573
59267,16A,Breestraat,52.0082233,4.3608092,5322520574
59268,22,Breestraat,52.0082507,4.3608685,5322520575
59269,15,Vrouwenregt,52.0128142,4.3612282,5322520576
59270,74A,Oude Delft,52.0100220,4.3574892,5322520577
59271,230,Oude Delft,52.0149819,4.3536132,5322520578
59272,220A,Oude Delft,52.0148150,4.3537466,5322520579
59273,12,Breestraat,52.0081578,4.3606181,5322520580
59274,10,Breestraat,52.0081553,4.3606205,5322520581
59275,30,Schoolstraat,52.0126199,4.3543930,5322520582
59276,12,Schoolstraat,52.0122791,4.3536245,5322520583
59277,40,Bagijnestraat,52.0140073,4.3527431,5322520584
59278,26,Bagijnestraat,52.0138480,4.3523855,5322520585
59279,46,Bagijnestraat,52.0143745,4.3536461,5322520586
59280,93,Voorstraat,52.0151194,4.3543340,5322520587
59281,49A,Voorstraat,52.0141410,4.3553051,5322520588
59282,47A,Voorstraat,52.0141011,4.3553395,5322520589
59283,10,Koornmarkt,52.0083854,4.3602479,5322520590
59284,28,Koornmarkt,52.0094519,4.3592964,5322520591
59285,190,Verwersdijk,52.0162452,4.3557625,5322520592
59286,29A,Van der Mastenstraat,52.0157122,4.3574960,5322520593
59287,64,Paardenmarkt,52.0164606,4.3574925,5322520594
59288,50,Paardenmarkt,52.0161614,4.3578442,5322520595
59289,147,Westvest,52.0062020,4.3588871,5322520596
59290,167,Oude Delft,52.0115969,4.3543617,5322520597
59291,165,Oude Delft,52.0115969,4.3543617,5322520598
59292,161,Oude Delft,52.0115969,4.3543617,5322520599
59293,26,Kromstraat,52.0107540,4.3593634,5322520600
59294,20,Oude Langendijk,52.0112218,4.3598368,5322520601
59295,9,Brabantse Turfmarkt,52.0087762,4.3611153,5322520602
59296,21,Brabantse Turfmarkt,52.0094789,4.3609160,5322520603
59297,41,Westvest,52.0072341,4.3581806,5322520605
59298,87,Oude Delft,52.0088211,4.3579960,5322520606
59299,37A,Binnenwatersloot,52.0098199,4.3571567,5322520607
59300,17,Kloksteeg,52.0099199,4.3565339,5322520608
59301,9,Kloksteeg,52.0099979,4.3558686,5322520609
59302,5,Binnenwatersloot,52.0094942,4.3563209,5322520610
59303,5,Brabantse Turfmarkt,52.0084482,4.3613482,5322520611
59304,25,Oude Delft,52.0063120,4.3599180,5322520612
59305,15,Oude Delft,52.0060713,4.3599615,5322520613
59306,11,Oude Delft,52.0060871,4.3601981,5322520614
59307,13,Beestenmarkt,52.0111179,4.3622849,5322520616
59308,29,Beestenmarkt,52.0111064,4.3624895,5322520617
59309,101,Burgwal,52.0121991,4.3617796,5322520618
59310,90,Trompetstraat,52.0137340,4.3635877,5322520619
59311,8,Trompetstraat,52.0128410,4.3616752,5322520620
59312,51,Trompetstraat,52.0133432,4.3636990,5322521621
59313,63,Trompetstraat,52.0133432,4.3636990,5322521622
59314,20,Noordeinde,52.0159920,4.3529348,5322521623
59315,12D,Noordeinde,52.0158057,4.3530532,5322521624
59316,12C,Noordeinde,52.0158090,4.3530468,5322521625
59317,12B,Noordeinde,52.0157993,4.3530605,5322521626
59318,12A,Noordeinde,52.0158038,4.3530421,5322521627
59319,10,Molenstraat,52.0156682,4.3546722,5322521628
59320,16A,Molenstraat,52.0157593,4.3549282,5322521629
59321,17,Pluympot,52.0138614,4.3586179,5322521630
59322,22,Verwersdijk,52.0137176,4.3587899,5322521631
59323,12,Verwersdijk,52.0135835,4.3589505,5322521632
59324,33,Oosterstraat,52.0144043,4.3633562,5322521633
59325,129,Rietveld,52.0141332,4.3614560,5322521634
59326,107,Rietveld,52.0139323,4.3610242,5322521635
59327,6,Rietveld,52.0135959,4.3594692,5322521636
59328,111,Koningsplein,52.0178476,4.3573774,5322521637
59329,41A,Annastraat,52.0162930,4.3526505,5322521638
59330,42A,Noordeinde,52.0163814,4.3525829,5322521639
59331,8,Koningsplein,52.0169288,4.3529899,5322521640
59332,7,Harmenkokslaan,52.0122449,4.3644054,5322521641
59333,29A,Vlamingstraat,52.0131963,4.3616856,5322521642
59334,35,Donkerstraat,52.0126866,4.3638591,5322521643
59335,12,Molslaan,52.0102642,4.3611267,5322521644
59336,20,Molslaan,52.0104406,4.3615423,5322521645
59337,212,Oosteinde,52.0121121,4.3643484,5322521647
59338,23A,Nieuwe Langendijk,52.0128932,4.3633150,5322521648
59339,173A,Oosteinde,52.0117856,4.3637210,5322521649
59340,11,Oosteinde,52.0109069,4.3676383,5322521650
59341,25,Oosteinde,52.0109513,4.3673442,5322521651
59342,25,Oranjestraat,52.0117158,4.3666384,5322521652
59343,46,Oranje Plantage,52.0119336,4.3674477,5322521653
59344,91,Burgwal,52.0119490,4.3619338,5322521654
59345,39,Kruisstraat,52.0105793,4.3632593,5322521655
59346,37,Kruisstraat,52.0105793,4.3632595,5322521656
59347,68,Gasthuislaan,52.0098744,4.3636399,5322521657
59348,9,Paradijspoort,52.0103616,4.3620924,5322521658
59349,137,Westvest,52.0065773,4.3585266,5322521659
59350,135,Westvest,52.0065773,4.3585266,5322521660
